Data/Hora,Segundos,Sensor1,Sensor2,Sensor3
2024-11-25 15:11:42,7123.31,105.75,0.00,0.00
2024-11-25 15:11:47,7128.34,105.50,0.00,0.00
2024-11-25 15:11:52,7133.43,105.00,0.00,0.00
2024-11-25 15:11:57,7138.45,105.00,0.00,0.00
2024-11-25 15:12:02,7143.45,105.50,0.00,0.00
2024-11-25 15:12:07,7148.47,105.00,0.00,0.00
2024-11-25 15:12:12,7153.48,105.00,0.00,0.00
2024-11-25 15:12:17,7158.50,104.50,0.00,0.00
2024-11-25 15:12:22,7163.57,104.75,0.00,0.00
2024-11-25 15:12:27,7168.59,104.50,0.00,0.00
2024-11-25 15:12:32,7173.59,104.25,0.00,0.00
2024-11-25 15:12:37,7178.65,104.75,0.00,0.00
2024-11-25 15:12:42,7183.68,104.75,0.00,0.00
2024-11-25 15:12:47,7188.69,104.25,0.00,0.00
2024-11-25 15:12:52,7193.73,104.50,0.00,0.00
2024-11-25 15:12:57,7198.78,104.00,0.00,0.00
